NamaBlok,JenisTanah,JenisDataran,KondisiDataran,PHTanah,KelasDrainase,Pruning,Pengendalianlalang,GarukPiringan,PenyemprotanPiringan,BTP,BabatSemak,Urea(kg),MOP(kg),Dolomite(kg),ZincSulphate(ZnSO4)(kg),CopperSulphate(CuSO4)(kg),RockPhosphate(kg),NPK,HGFP,TSP,JenisBibit
11S12B119,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,2.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,ASD
12S12B119,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,2.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,ASD
R13B119,Pasir,DataranRendah,Miring,6,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
R14B119,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
1S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
2S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
3S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
4S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
5S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
6S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
7S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
8S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
9S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
10S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
11S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
12S15A119,Pasir,DataranRendah,Datar,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
15S15A119,Pasir,DataranRendah,Miring,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
17S15A119,Pasir,DataranRendah,Miring,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
18S15A119,Pasir,DataranRendah,Miring,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
19S15A119,Pasir,DataranRendah,Miring,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
20S15A119,Pasir,DataranRendah,Miring,11,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,SRJ
1S9A119,Mineral,DataranRendah,Miring,11,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
1T8A119,Mineral,DataranRendah,Miring,9,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
2T8A119,Mineral,DataranRendah,Datar,9,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
5T8A119,Mineral,DataranRendah,Miring,9,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
6T8A119,Mineral,DataranRendah,Miring,9,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
7T8A119,Mineral,DataranRendah,Datar,9,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
8T8A119,Mineral,DataranRendah,Datar,9,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,SRJ
1U9B119,Mineral,DataranRendah,Miring,10,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,ASD
1R27A119,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,ASD
2R27A119,Pasir,DataranRendah,Datar,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,ASD
4R27A119,Pasir,DataranRendah,Datar,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,ASD
5R27A119,Pasir,DataranRendah,Datar,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.05,0.05,0.00,2.50,0.00,0.00,ASD
2R18B219,Pasir,DataranRendah,Miring,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3R18B219,Pasir,DataranRendah,Miring,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5R18B219,Pasir,DataranRendah,Datar,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6R18B219,Pasir,DataranRendah,Datar,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7R18B219,Pasir,DataranRendah,Datar,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8R18B219,Pasir,DataranRendah,Datar,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
9R18B219,Pasir,DataranRendah,Datar,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
10R18B219,Pasir,DataranRendah,Miring,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11R18B219,Pasir,DataranRendah,Miring,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
12R18B219,Pasir,DataranRendah,Miring,7,TidakAda,0.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1R19B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2R19B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3R19B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4R19B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5R19B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
9R19B219,Pasir,DataranRendah,Miring,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11R19B219,Pasir,DataranRendah,Miring,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1S15B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2S15B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3S15B219,Pasir,DataranRendah,Datar,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4S15B219,Pasir,DataranRendah,Miring,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1S16A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2S16A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
9S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
10S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
13S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
14S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
15S16A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
9S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
10S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11S17A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
12S17A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
13S17A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
14S17A219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
15S17A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
16S17A219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
14T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
15T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
16T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
17T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
18T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
19T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
20T10A219,Pasir,DataranRendah,Miring,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1R18D219,Pasir,Rawa-rawa,Datar,9,Sedang,1.00,2.00,0.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1S24A219,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1S25A219,Mineral,DataranRendah,Miring,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2S25A219,Mineral,DataranRendah,Miring,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3S25A219,Mineral,DataranRendah,Miring,8,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2S26A219,Mineral,DataranRendah,Miring,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5S26A219,Mineral,DataranRendah,Miring,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6S26A219,Mineral,DataranRendah,Miring,8,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
4R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
5R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
6R25A219,Mineral,DataranRendah,Miring,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
7R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
8R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
9R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
10R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
2R25A219,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
S23A219,Mineral,DataranRendah,Datar,8,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
S11A219,Mineral,DataranRendah,Miring,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
S12B219,Mineral,DataranRendah,Miring,10,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
R13B219,Pasir,Rawa-rawa,Datar,11,Sedang,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
1R14B219,Pasir,DataranRendah,Miring,7,TidakAda,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
2R14B219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
3R14B219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
4R14B219,Pasir,DataranRendah,Datar,7,TidakAda,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
1S13A219,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
2S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
3S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
4S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
5S13A219,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
6S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
7S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
8S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
9S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
10S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
12S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
13S13A219,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
15S13A219,Pasir,Rawa-rawa,Datar,10,Sedang,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
16S13A219,Pasir,Rawa-rawa,Datar,10,Sedang,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
17S13A219,Pasir,Rawa-rawa,Datar,10,Sedang,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
18S13A219,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
19S13A219,Pasir,Rawa-rawa,Datar,10,Sedang,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
21S13A219,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
22S13A219,Pasir,Rawa-rawa,Datar,10,Sedang,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
2S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
4S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
5S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
6S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
7S14A219,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
8S14A219,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
9S14A219,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
10S14A219,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
